"ID" "ageOfParent" "sexOfParent" "survivalProb" "expectedAgeAtDeath" "mutationProbGametes" "mutationProbSC" "meanMutBias" "sdMutEffectSize" "mutationProbAgeGenes"
"731_0.0024_0.0024_-0.022_0.024_0.0004" 34 "M" 0.953188 9.58519 0.0024 0.0024 -0.022 0.024 4e-04
"731_0.0024_0.0024_-0.022_0.024_0.0004" 34 "M" 0.916209 6.71599 0.0024 0.0024 -0.022 0.024 4e-04
"731_0.0024_0.0024_-0.022_0.024_0.0004" 34 "M" 0.927495 7.41185 0.0024 0.0024 -0.022 0.024 4e-04
"731_0.0024_0.0024_-0.022_0.024_0.0004" 35 "M" 0.927831 7.43452 0.0024 0.0024 -0.022 0.024 4e-04
"731_0.0024_0.0024_-0.022_0.024_0.0004" 35 "M" 0.936491 8.06342 0.0024 0.0024 -0.022 0.024 4e-04
"731_0.0024_0.0024_-0.022_0.024_0.0004" 35 "M" 0.905968 6.1772 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 3 "M" 0.991969 16.3522 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 3 "M" 0.97747 13.0049 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 3 "M" 0.994969 17.255 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 4 "M" 0.989002 15.5431 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 4 "M" 0.987984 15.2827 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 4 "M" 0.981177 13.7315 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 5 "M" 0.976657 12.855 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 5 "M" 0.961635 10.5678 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 6 "M" 0.930964 7.65168 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 6 "M" 0.976307 12.7915 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 6 "M" 0.919213 6.88972 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.973872 12.3652 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.97261 12.1544 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.980152 13.5232 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.967495 11.364 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.985073 14.581 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.8323 3.77749 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.952834 9.54764 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.940571 8.39344 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.955384 9.82421 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 9 "M" 0.99234 16.459 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.959913 10.3529 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.959722 10.3296 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.964463 10.9389 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.981994 13.9018 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.955941 9.88661 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.963852 10.8567 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.957649 10.0824 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.903148 6.04178 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.944649 8.74817 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.962634 10.6962 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 14 "M" 0.983804 14.2937 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 15 "M" 0.952941 9.55897 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 15 "M" 0.9502 9.27642 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 15 "M" 0.964585 10.9553 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.962826 10.7213 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.933029 7.80111 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.912678 6.5213 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.943193 8.61846 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 17 "M" 0.972905 12.2029 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.966784 11.2616 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.913643 6.57351 0.0024 0.0024 -0.022 0.024 4e-04
"746_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.968851 11.5641 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.979561 13.4057 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.956052 9.89914 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.929247 7.53128 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.956986 10.0056 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.974056 12.3964 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.917044 6.7635 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.975083 12.5738 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 12 "M" 0.962488 10.6773 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 12 "M" 0.964022 10.8794 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 12 "M" 0.961753 10.5828 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.975021 12.563 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 14 "M" 0.973318 12.2718 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 15 "M" 0.968042 11.444 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.958965 10.238 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.948127 9.07258 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 17 "M" 0.966456 11.2149 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 17 "M" 0.992537 16.5163 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.973734 12.3417 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.956332 9.93085 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.952745 9.53822 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 20 "M" 0.979455 13.3849 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 21 "M" 0.886711 5.34421 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 22 "M" 0.976803 12.8817 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 22 "M" 0.941013 8.43065 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 23 "M" 0.965079 11.0229 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 23 "M" 0.971905 12.0395 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 23 "M" 0.974905 12.5427 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 25 "M" 0.959355 10.285 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 25 "M" 0.952302 9.49177 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 25 "M" 0.972299 12.1033 0.0024 0.0024 -0.022 0.024 4e-04
"747_0.0024_0.0024_-0.022_0.024_0.0004" 25 "M" 0.976488 12.8243 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 8 "F" 0.967814 11.4106 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 8 "F" 0.970389 11.799 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 9 "F" 0.920085 6.94158 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 9 "F" 0.975201 12.5946 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 10 "F" 0.970977 11.8913 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 10 "F" 0.978818 13.2606 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 11 "F" 0.973706 12.3369 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 11 "F" 0.957409 10.0544 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 12 "F" 0.954947 9.77578 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 12 "F" 0.946485 8.91681 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 13 "F" 0.971328 11.947 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 13 "F" 0.983017 14.1208 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 14 "F" 0.951214 9.37922 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 14 "F" 0.972102 12.0713 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 15 "F" 0.966189 11.1773 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 15 "F" 0.993617 16.8367 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 16 "F" 0.981888 13.8796 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 16 "F" 0.967509 11.3661 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 17 "F" 0.942278 8.53868 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 17 "F" 0.941716 8.49036 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 18 "F" 0.970346 11.7924 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 18 "F" 0.976365 12.802 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 19 "F" 0.948763 9.13422 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 19 "F" 0.938026 8.1848 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 20 "F" 0.959097 10.2539 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 20 "F" 0.979824 13.4576 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 21 "F" 0.93986 8.33417 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 21 "F" 0.901076 5.9455 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 22 "F" 0.949014 9.15884 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 22 "F" 0.95852 10.1849 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 23 "F" 0.966389 11.2055 0.0024 0.0024 -0.022 0.024 4e-04
"754_0.0024_0.0024_-0.022_0.024_0.0004" 23 "F" 0.966154 11.1723 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 2 "F" 0.975056 12.5691 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 2 "F" 0.992013 16.3648 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 3 "F" 0.956063 9.9003 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 3 "F" 0.963845 10.8558 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 4 "F" 0.944334 8.7198 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 4 "F" 0.938968 8.26093 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 5 "F" 0.965889 11.1352 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 5 "F" 0.953156 9.58178 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 6 "F" 0.994134 16.9945 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 6 "F" 0.981941 13.8906 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 7 "F" 0.973033 12.2242 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 7 "F" 0.983365 14.1968 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 8 "F" 0.987594 15.1851 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 8 "F" 0.987652 15.1994 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 9 "F" 0.984067 14.3524 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 9 "F" 0.965883 11.1343 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 10 "F" 0.938604 8.2314 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 10 "F" 0.923 7.12021 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 11 "F" 0.981518 13.8022 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 11 "F" 0.983857 14.3055 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 12 "F" 0.97389 12.3681 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 12 "F" 0.968923 11.575 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 13 "F" 0.982766 14.0665 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 13 "F" 0.976644 12.8526 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 14 "F" 0.918474 6.84623 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 14 "F" 0.941513 8.47301 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 15 "F" 0.95316 9.5822 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 15 "F" 0.947961 9.05663 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 16 "F" 0.97611 12.7559 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 16 "F" 0.95237 9.49884 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 17 "F" 0.944873 8.76845 0.0024 0.0024 -0.022 0.024 4e-04
"763_0.0024_0.0024_-0.022_0.024_0.0004" 17 "F" 0.9405 8.3875 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 4 "M" 0.948714 9.1295 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 4 "M" 0.972144 12.0782 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 5 "M" 0.992466 16.4955 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 5 "M" 0.986753 14.9783 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 5 "M" 0.994 16.9533 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 6 "M" 0.974396 12.4547 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.992629 16.5431 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 7 "M" 0.995421 17.3993 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.955997 9.89295 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.937223 8.12088 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.936395 8.05593 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.965578 11.0918 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.932048 7.72944 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 8 "M" 0.968705 11.5424 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 9 "M" 0.952782 9.54222 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 9 "M" 0.962201 10.6402 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 9 "M" 0.983711 14.273 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 10 "M" 0.986785 14.986 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.9467 8.93689 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 11 "M" 0.910201 6.39051 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 12 "M" 0.970607 11.8331 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.963008 10.745 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.913648 6.57381 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.957393 10.0526 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 13 "M" 0.866358 4.65098 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 14 "M" 0.951661 9.42509 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 14 "M" 0.957161 10.0257 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 15 "M" 0.982962 14.1089 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 15 "M" 0.967735 11.399 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 16 "M" 0.955232 9.80734 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 17 "M" 0.952552 9.51798 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 18 "M" 0.967265 11.3308 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 19 "M" 0.945612 8.83587 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 20 "M" 0.961472 10.5471 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 21 "M" 0.949325 9.18943 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 22 "M" 0.946169 8.88738 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 22 "M" 0.931082 7.66012 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 22 "M" 0.933157 7.81054 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 23 "M" 0.978378 13.1761 0.0024 0.0024 -0.022 0.024 4e-04
"816_0.0024_0.0024_-0.022_0.024_0.0004" 23 "M" 0.980722 13.6382 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 6 "F" 0.960616 10.4397 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 6 "F" 0.989937 15.79 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 7 "F" 0.939697 8.32071 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 7 "F" 0.953015 9.5668 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 8 "F" 0.975665 12.6765 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 8 "F" 0.963156 10.7644 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 9 "F" 0.966823 11.2672 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 9 "F" 0.959518 10.3048 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 10 "F" 0.966179 11.1758 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 10 "F" 0.96381 10.8511 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 11 "F" 0.960732 10.4542 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 11 "F" 0.972303 12.104 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 12 "F" 0.978526 13.2045 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 12 "F" 0.970084 11.7519 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 13 "F" 0.926269 7.33023 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 13 "F" 0.942256 8.53681 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 14 "F" 0.982108 13.9261 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 14 "F" 0.964366 10.9258 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 15 "F" 0.926328 7.33413 0.0024 0.0024 -0.022 0.024 4e-04
"970_0.0024_0.0024_-0.022_0.024_0.0004" 15 "F" 0.929553 7.55254 0.0024 0.0024 -0.022 0.024 4e-04
