"ID" "ageOfParent" "survivalProb" "expectedAgeAtDeath"
710 1 0.704688 2.02529
710 1 0.740818 2.37584
710 2 0.740818 2.37584
710 2 0.740818 2.37584
710 3 0.67032 1.75333
710 3 0.67032 1.75333
710 4 0.67032 1.75333
711 3 0.818731 3.50033
711 4 0.818731 3.50033
711 4 0.778801 2.84409
711 4 0.860708 4.48464
711 5 0.778801 2.84409
711 5 0.67032 1.75333
711 5 0.818731 3.50033
712 26 0.740818 2.37584
712 26 0.740818 2.37584
712 27 0.778801 2.84409
712 27 0.860708 4.48464
712 28 0.704688 2.02529
712 29 0.637628 1.53644
712 30 0.740818 2.37584
712 30 0.778801 2.84409
713 3 0.860708 4.48464
713 3 0.740818 2.37584
713 4 0.860708 4.48464
713 4 0.740818 2.37584
713 5 0.818731 3.50033
713 5 0.778801 2.84409
713 6 0.818731 3.50033
713 6 0.704688 2.02529
713 6 0.57695 1.21289
713 6 0.818731 3.50033
713 7 0.704688 2.02529
713 7 0.778801 2.84409
713 7 0.860708 4.48464
714 27 0.57695 1.21289
714 28 0.818731 3.50033
714 31 0.778801 2.84409
715 4 0.778801 2.84409
715 5 0.860708 4.48464
715 5 0.637628 1.53644
715 5 0.704688 2.02529
715 5 0.740818 2.37584
715 6 0.704688 2.02529
715 6 0.904837 6.12228
716 3 0.704688 2.02529
716 3 0.740818 2.37584
716 4 0.704688 2.02529
716 4 0.637628 1.53644
716 5 0.67032 1.75333
716 5 0.67032 1.75333
716 6 0.67032 1.75333
716 6 0.548812 1.0893
716 7 0.740818 2.37584
716 7 0.740818 2.37584
717 1 0.704688 2.02529
717 1 0.740818 2.37584
717 2 0.740818 2.37584
717 2 0.740818 2.37584
717 3 0.778801 2.84409
717 3 0.637628 1.53644
717 4 0.67032 1.75333
717 4 0.778801 2.84409
717 5 0.818731 3.50033
717 5 0.637628 1.53644
718 2 0.904837 6.12228
718 2 0.740818 2.37584
718 3 0.951229 9.38076
718 3 0.818731 3.50033
718 4 0.860708 4.48464
718 4 0.704688 2.02529
718 5 0.740818 2.37584
718 5 0.818731 3.50033
718 6 0.548812 1.0893
718 6 0.818731 3.50033
719 9 0.778801 2.84409
719 9 0.860708 4.48464
719 10 0.818731 3.50033
719 10 0.778801 2.84409
719 11 0.740818 2.37584
719 11 0.778801 2.84409
719 12 0.860708 4.48464
719 12 0.704688 2.02529
719 13 0.778801 2.84409
719 13 0.904837 6.12228
720 3 0.778801 2.84409
720 3 0.818731 3.50033
720 4 0.740818 2.37584
720 4 0.67032 1.75333
720 5 0.740818 2.37584
720 5 0.860708 4.48464
720 6 0.704688 2.02529
720 6 0.740818 2.37584
720 7 0.740818 2.37584
720 7 0.818731 3.50033
721 0 0.57695 1.21289
721 0 0.67032 1.75333
721 1 0.740818 2.37584
721 1 0.606531 1.35963
721 2 0.57695 1.21289
721 2 0.637628 1.53644
721 3 0.704688 2.02529
721 3 0.57695 1.21289
721 4 0.637628 1.53644
721 4 0.67032 1.75333
722 0 0.818731 3.50033
722 0 0.606531 1.35963
722 1 0.778801 2.84409
722 1 0.67032 1.75333
722 2 0.778801 2.84409
722 2 0.818731 3.50033
722 3 0.637628 1.53644
722 3 0.740818 2.37584
722 4 0.637628 1.53644
722 4 0.67032 1.75333
723 34 0.67032 1.75333
723 34 0.704688 2.02529
723 35 0.606531 1.35963
723 35 0.637628 1.53644
723 36 0.704688 2.02529
723 36 0.704688 2.02529
723 37 0.67032 1.75333
723 37 0.67032 1.75333
723 38 0.904837 6.12228
723 38 0.704688 2.02529
724 2 0.606531 1.35963
724 2 0.548812 1.0893
724 3 0.740818 2.37584
724 3 0.637628 1.53644
724 4 0.606531 1.35963
724 4 0.637628 1.53644
724 5 0.778801 2.84409
724 5 0.548812 1.0893
724 6 0.67032 1.75333
724 6 0.548812 1.0893
725 0 0.860708 4.48464
725 0 0.67032 1.75333
725 1 0.67032 1.75333
725 1 0.740818 2.37584
725 2 0.740818 2.37584
725 2 0.740818 2.37584
725 3 0.740818 2.37584
725 3 0.778801 2.84409
725 4 0.818731 3.50033
725 4 0.637628 1.53644
726 0 0.704688 2.02529
726 0 0.67032 1.75333
726 1 0.740818 2.37584
726 1 0.67032 1.75333
726 2 0.704688 2.02529
726 2 0.740818 2.37584
726 3 0.704688 2.02529
726 3 0.704688 2.02529
726 4 0.740818 2.37584
726 4 0.606531 1.35963
727 1 0.67032 1.75333
727 1 0.704688 2.02529
727 2 0.740818 2.37584
727 2 0.778801 2.84409
727 3 0.778801 2.84409
727 3 0.904837 6.12228
727 4 0.637628 1.53644
727 4 0.778801 2.84409
727 5 0.548812 1.0893
727 5 0.606531 1.35963
728 8 0.67032 1.75333
728 8 0.818731 3.50033
728 9 0.818731 3.50033
728 9 0.818731 3.50033
728 10 0.740818 2.37584
728 10 0.740818 2.37584
728 11 0.778801 2.84409
728 11 0.860708 4.48464
728 12 0.740818 2.37584
728 12 0.778801 2.84409
729 12 0.818731 3.50033
729 12 0.904837 6.12228
729 13 0.904837 6.12228
729 13 0.904837 6.12228
729 14 0.818731 3.50033
729 14 0.951229 9.38076
729 15 0.818731 3.50033
729 15 0.778801 2.84409
729 16 0.740818 2.37584
729 16 0.637628 1.53644
730 1 0.740818 2.37584
730 1 0.778801 2.84409
730 2 0.860708 4.48464
730 2 0.860708 4.48464
730 3 0.818731 3.50033
730 3 0.740818 2.37584
730 4 1 19
730 4 0.818731 3.50033
730 5 0.740818 2.37584
730 5 0.860708 4.48464
731 0 0.778801 2.84409
731 0 0.704688 2.02529
731 1 0.740818 2.37584
731 1 0.704688 2.02529
731 2 0.860708 4.48464
731 2 0.606531 1.35963
731 3 0.740818 2.37584
731 3 0.704688 2.02529
731 4 0.704688 2.02529
731 4 0.704688 2.02529
732 2 0.818731 3.50033
732 2 0.704688 2.02529
732 3 0.818731 3.50033
732 3 0.704688 2.02529
732 4 0.904837 6.12228
732 4 0.704688 2.02529
732 5 0.704688 2.02529
732 5 0.740818 2.37584
732 6 0.818731 3.50033
732 6 0.704688 2.02529
733 1 0.818731 3.50033
733 1 0.778801 2.84409
733 2 0.740818 2.37584
733 2 0.740818 2.37584
733 3 0.860708 4.48464
733 3 0.778801 2.84409
733 4 0.67032 1.75333
733 4 0.67032 1.75333
733 5 0.67032 1.75333
733 5 0.704688 2.02529
734 4 0.778801 2.84409
734 4 0.778801 2.84409
734 5 0.740818 2.37584
734 5 0.704688 2.02529
734 6 0.740818 2.37584
734 6 0.740818 2.37584
734 7 0.637628 1.53644
734 7 0.740818 2.37584
734 8 0.818731 3.50033
734 8 0.740818 2.37584
735 11 0.778801 2.84409
735 11 0.704688 2.02529
735 12 0.740818 2.37584
735 12 0.951229 9.38076
735 13 0.818731 3.50033
735 13 0.860708 4.48464
735 14 0.740818 2.37584
735 14 0.606531 1.35963
735 15 0.704688 2.02529
735 15 0.778801 2.84409
736 1 0.818731 3.50033
736 1 0.704688 2.02529
736 2 0.740818 2.37584
736 2 0.778801 2.84409
736 3 0.740818 2.37584
736 3 0.818731 3.50033
736 4 0.740818 2.37584
736 4 0.818731 3.50033
736 5 0.704688 2.02529
736 5 0.818731 3.50033
737 6 0.740818 2.37584
737 6 0.67032 1.75333
737 7 0.740818 2.37584
737 7 0.67032 1.75333
737 8 0.606531 1.35963
737 8 0.740818 2.37584
737 9 0.637628 1.53644
737 9 0.704688 2.02529
737 10 0.67032 1.75333
737 10 0.637628 1.53644
738 4 0.67032 1.75333
738 4 0.778801 2.84409
738 5 0.67032 1.75333
738 5 0.740818 2.37584
738 6 0.740818 2.37584
738 6 0.67032 1.75333
738 7 0.740818 2.37584
738 7 0.778801 2.84409
738 8 0.778801 2.84409
738 8 0.860708 4.48464
739 1 0.778801 2.84409
739 1 0.740818 2.37584
739 2 0.606531 1.35963
739 2 0.67032 1.75333
739 3 0.67032 1.75333
739 3 0.704688 2.02529
739 4 0.606531 1.35963
739 4 0.778801 2.84409
739 5 0.67032 1.75333
739 5 0.778801 2.84409
740 3 0.740818 2.37584
740 3 0.740818 2.37584
740 4 0.778801 2.84409
740 4 0.740818 2.37584
740 5 0.818731 3.50033
740 5 0.740818 2.37584
740 6 0.778801 2.84409
740 6 0.740818 2.37584
740 7 0.740818 2.37584
740 7 0.778801 2.84409
741 1 0.740818 2.37584
741 1 0.704688 2.02529
741 2 0.67032 1.75333
741 2 0.67032 1.75333
741 3 0.778801 2.84409
741 3 0.740818 2.37584
741 4 0.951229 9.38076
741 4 0.778801 2.84409
741 5 0.860708 4.48464
741 5 0.740818 2.37584
742 4 0.778801 2.84409
742 4 0.740818 2.37584
742 5 0.860708 4.48464
742 5 0.704688 2.02529
742 6 0.778801 2.84409
742 6 0.818731 3.50033
742 7 0.704688 2.02529
742 7 0.778801 2.84409
742 8 0.860708 4.48464
742 8 0.778801 2.84409
743 0 0.704688 2.02529
743 0 0.57695 1.21289
743 1 0.704688 2.02529
743 1 0.860708 4.48464
743 2 0.904837 6.12228
743 2 0.818731 3.50033
743 3 0.704688 2.02529
743 3 0.904837 6.12228
743 4 0.637628 1.53644
743 4 0.704688 2.02529
744 7 0.904837 6.12228
744 7 0.704688 2.02529
744 7 0.67032 1.75333
744 8 0.704688 2.02529
744 8 0.904837 6.12228
744 8 0.778801 2.84409
744 8 0.860708 4.48464
744 10 0.740818 2.37584
744 10 0.778801 2.84409
744 10 0.778801 2.84409
744 10 0.637628 1.53644
744 11 0.67032 1.75333
744 11 0.860708 4.48464
744 12 0.778801 2.84409
744 12 0.778801 2.84409
744 12 0.778801 2.84409
745 8 0.778801 2.84409
745 8 0.904837 6.12228
745 10 0.818731 3.50033
745 11 0.740818 2.37584
745 11 0.704688 2.02529
745 11 0.778801 2.84409
745 11 0.704688 2.02529
745 12 0.818731 3.50033
745 12 0.704688 2.02529
745 13 0.778801 2.84409
746 3 0.860708 4.48464
746 4 0.740818 2.37584
746 5 0.778801 2.84409
746 5 0.704688 2.02529
746 6 0.778801 2.84409
746 6 0.67032 1.75333
746 6 0.860708 4.48464
746 7 0.904837 6.12228
746 7 0.740818 2.37584
746 7 0.67032 1.75333
746 7 0.818731 3.50033
746 8 0.740818 2.37584
746 8 0.606531 1.35963
746 8 0.740818 2.37584
747 0 0.778801 2.84409
747 0 0.778801 2.84409
747 0 0.904837 6.12228
747 0 0.67032 1.75333
747 1 0.778801 2.84409
747 1 0.704688 2.02529
747 2 0.740818 2.37584
747 2 0.740818 2.37584
747 2 0.778801 2.84409
747 3 0.740818 2.37584
747 4 0.818731 3.50033
747 5 0.904837 6.12228
747 5 0.778801 2.84409
748 1 0.606531 1.35963
748 2 0.740818 2.37584
748 2 0.818731 3.50033
748 2 0.778801 2.84409
748 2 0.67032 1.75333
748 2 0.818731 3.50033
748 3 0.860708 4.48464
748 3 0.860708 4.48464
748 4 0.818731 3.50033
748 4 0.704688 2.02529
748 5 0.778801 2.84409
748 5 0.704688 2.02529
748 6 0.778801 2.84409
748 6 0.740818 2.37584
748 6 0.67032 1.75333
749 7 0.606531 1.35963
749 7 0.740818 2.37584
749 7 0.778801 2.84409
749 10 0.606531 1.35963
749 10 0.704688 2.02529
749 10 0.637628 1.53644
750 0 0.860708 4.48464
750 0 0.67032 1.75333
750 0 0.818731 3.50033
750 1 0.860708 4.48464
750 1 0.778801 2.84409
750 1 0.778801 2.84409
750 1 0.778801 2.84409
750 2 0.818731 3.50033
750 3 0.704688 2.02529
750 3 0.778801 2.84409
750 3 0.818731 3.50033
750 4 0.904837 6.12228
750 4 0.704688 2.02529
750 5 0.67032 1.75333
751 1 0.704688 2.02529
751 1 0.606531 1.35963
751 3 0.740818 2.37584
751 4 0.606531 1.35963
751 5 0.778801 2.84409
751 5 0.67032 1.75333
751 6 0.704688 2.02529
752 3 0.904837 6.12228
752 3 0.740818 2.37584
752 3 0.818731 3.50033
752 3 0.818731 3.50033
752 4 0.704688 2.02529
752 4 0.704688 2.02529
752 4 0.704688 2.02529
752 5 0.778801 2.84409
752 5 0.818731 3.50033
752 5 0.904837 6.12228
752 7 0.818731 3.50033
752 7 0.778801 2.84409
752 7 0.860708 4.48464
752 8 0.818731 3.50033
753 4 0.704688 2.02529
753 4 0.860708 4.48464
753 5 0.740818 2.37584
753 6 0.860708 4.48464
753 6 0.778801 2.84409
753 6 0.740818 2.37584
753 7 0.904837 6.12228
753 7 0.704688 2.02529
753 7 0.637628 1.53644
753 8 0.740818 2.37584
753 9 0.778801 2.84409
753 9 0.740818 2.37584
754 0 0.778801 2.84409
754 1 0.67032 1.75333
754 2 0.704688 2.02529
754 3 0.637628 1.53644
754 4 0.704688 2.02529
754 5 0.704688 2.02529
754 5 0.818731 3.50033
754 5 0.740818 2.37584
754 5 0.904837 6.12228
755 10 0.860708 4.48464
755 10 0.904837 6.12228
755 10 0.740818 2.37584
755 11 0.740818 2.37584
755 11 0.704688 2.02529
755 12 0.704688 2.02529
755 12 0.904837 6.12228
755 13 0.818731 3.50033
755 14 0.778801 2.84409
755 14 0.860708 4.48464
755 15 0.740818 2.37584
755 15 0.740818 2.37584
756 0 0.818731 3.50033
756 0 0.778801 2.84409
756 0 0.704688 2.02529
756 1 0.860708 4.48464
756 4 0.778801 2.84409
756 4 0.818731 3.50033
756 4 0.740818 2.37584
756 4 0.740818 2.37584
756 4 0.637628 1.53644
756 5 0.740818 2.37584
757 2 0.818731 3.50033
757 2 0.740818 2.37584
757 3 0.818731 3.50033
757 3 0.637628 1.53644
757 4 0.704688 2.02529
757 4 0.740818 2.37584
757 5 0.67032 1.75333
757 5 0.740818 2.37584
757 6 0.637628 1.53644
757 6 0.637628 1.53644
757 7 0.637628 1.53644
757 7 0.606531 1.35963
758 5 0.704688 2.02529
758 5 0.778801 2.84409
758 6 0.818731 3.50033
758 6 0.860708 4.48464
758 7 0.778801 2.84409
758 7 0.860708 4.48464
758 8 0.860708 4.48464
758 8 0.67032 1.75333
758 9 0.818731 3.50033
758 9 0.778801 2.84409
758 10 0.740818 2.37584
758 10 0.740818 2.37584
759 6 0.704688 2.02529
759 6 0.818731 3.50033
759 7 0.778801 2.84409
759 7 0.548812 1.0893
759 8 0.740818 2.37584
759 8 0.818731 3.50033
759 9 0.818731 3.50033
759 9 0.704688 2.02529
759 10 0.778801 2.84409
759 10 0.57695 1.21289
759 11 0.740818 2.37584
759 11 0.951229 9.38076
760 0 0.778801 2.84409
760 0 0.818731 3.50033
760 1 0.818731 3.50033
760 1 0.860708 4.48464
760 2 0.860708 4.48464
760 2 0.860708 4.48464
760 3 0.637628 1.53644
760 3 0.778801 2.84409
760 4 0.740818 2.37584
760 4 0.740818 2.37584
760 5 0.818731 3.50033
760 5 0.740818 2.37584
761 7 0.818731 3.50033
761 7 0.778801 2.84409
761 8 0.860708 4.48464
761 8 0.740818 2.37584
761 9 0.860708 4.48464
761 9 0.818731 3.50033
761 10 0.740818 2.37584
761 10 0.818731 3.50033
761 11 0.818731 3.50033
761 11 0.740818 2.37584
761 12 0.818731 3.50033
761 12 0.818731 3.50033
762 7 0.704688 2.02529
762 7 0.740818 2.37584
762 8 0.860708 4.48464
762 8 0.778801 2.84409
762 9 0.606531 1.35963
762 9 0.704688 2.02529
762 10 0.904837 6.12228
762 10 0.740818 2.37584
762 11 0.778801 2.84409
762 11 0.740818 2.37584
762 12 0.860708 4.48464
762 12 0.740818 2.37584
763 13 0.740818 2.37584
763 13 0.904837 6.12228
763 14 0.704688 2.02529
763 14 0.740818 2.37584
763 15 0.778801 2.84409
763 15 0.818731 3.50033
763 16 0.818731 3.50033
763 16 0.778801 2.84409
763 17 0.860708 4.48464
763 17 0.818731 3.50033
763 18 0.704688 2.02529
763 18 0.904837 6.12228
764 1 0.860708 4.48464
764 1 0.860708 4.48464
764 2 0.818731 3.50033
764 2 0.740818 2.37584
764 3 0.606531 1.35963
764 3 0.818731 3.50033
764 4 0.818731 3.50033
764 4 0.778801 2.84409
764 5 0.740818 2.37584
764 5 0.860708 4.48464
764 6 0.818731 3.50033
764 6 0.818731 3.50033
765 1 0.818731 3.50033
765 1 0.778801 2.84409
765 2 0.818731 3.50033
765 2 0.778801 2.84409
765 3 0.860708 4.48464
765 3 0.778801 2.84409
765 4 0.778801 2.84409
765 4 0.778801 2.84409
765 5 0.818731 3.50033
765 5 0.778801 2.84409
765 6 0.860708 4.48464
765 6 0.860708 4.48464
766 1 0.818731 3.50033
766 1 0.778801 2.84409
766 2 0.704688 2.02529
766 2 0.740818 2.37584
766 3 0.778801 2.84409
766 3 0.860708 4.48464
766 4 0.704688 2.02529
766 4 0.904837 6.12228
766 5 0.818731 3.50033
766 5 0.740818 2.37584
766 6 0.818731 3.50033
766 6 0.637628 1.53644
767 2 0.67032 1.75333
767 2 0.637628 1.53644
767 3 0.778801 2.84409
767 3 0.606531 1.35963
767 4 0.637628 1.53644
767 4 0.704688 2.02529
767 5 0.67032 1.75333
767 5 0.548812 1.0893
767 6 0.818731 3.50033
767 6 0.57695 1.21289
767 7 0.67032 1.75333
767 7 0.740818 2.37584
768 5 0.740818 2.37584
768 5 0.778801 2.84409
768 6 0.704688 2.02529
768 6 0.818731 3.50033
768 7 0.606531 1.35963
768 7 0.818731 3.50033
768 8 0.704688 2.02529
768 8 0.740818 2.37584
768 9 0.740818 2.37584
768 9 0.637628 1.53644
768 10 0.860708 4.48464
768 10 0.740818 2.37584
769 2 0.860708 4.48464
769 2 0.704688 2.02529
769 3 0.818731 3.50033
769 3 0.704688 2.02529
769 4 0.904837 6.12228
769 4 0.951229 9.38076
769 5 0.778801 2.84409
769 5 0.818731 3.50033
769 6 0.904837 6.12228
769 6 0.740818 2.37584
769 7 0.778801 2.84409
769 7 0.67032 1.75333
770 3 0.778801 2.84409
770 3 0.778801 2.84409
770 4 0.740818 2.37584
770 4 0.740818 2.37584
770 5 0.860708 4.48464
770 5 0.778801 2.84409
770 6 0.778801 2.84409
770 6 0.778801 2.84409
770 7 0.818731 3.50033
770 7 0.637628 1.53644
770 8 0.740818 2.37584
770 8 0.818731 3.50033
771 4 0.860708 4.48464
771 4 0.67032 1.75333
771 5 0.704688 2.02529
771 5 0.860708 4.48464
771 6 0.860708 4.48464
771 6 0.637628 1.53644
771 7 0.860708 4.48464
771 7 0.704688 2.02529
771 8 0.704688 2.02529
771 8 0.860708 4.48464
771 9 0.860708 4.48464
771 9 0.818731 3.50033
772 20 0.704688 2.02529
772 20 0.67032 1.75333
772 21 0.67032 1.75333
772 21 0.778801 2.84409
772 22 0.67032 1.75333
772 22 0.67032 1.75333
772 23 0.637628 1.53644
772 23 0.67032 1.75333
772 24 0.818731 3.50033
772 24 0.704688 2.02529
772 25 0.637628 1.53644
772 25 0.778801 2.84409
773 9 0.818731 3.50033
773 9 0.818731 3.50033
773 10 0.704688 2.02529
773 10 0.860708 4.48464
773 11 0.740818 2.37584
773 11 0.778801 2.84409
773 12 0.778801 2.84409
773 12 0.904837 6.12228
773 13 0.778801 2.84409
773 13 0.778801 2.84409
773 14 0.740818 2.37584
773 14 0.818731 3.50033
774 3 0.740818 2.37584
774 3 0.637628 1.53644
774 4 0.778801 2.84409
774 4 0.740818 2.37584
774 5 0.704688 2.02529
774 5 0.704688 2.02529
774 6 0.67032 1.75333
774 6 0.704688 2.02529
774 7 0.740818 2.37584
774 7 0.704688 2.02529
774 8 0.57695 1.21289
774 8 0.606531 1.35963
775 6 0.860708 4.48464
775 6 0.860708 4.48464
775 7 0.778801 2.84409
775 7 0.778801 2.84409
775 8 0.860708 4.48464
775 8 0.951229 9.38076
775 9 0.904837 6.12228
775 9 0.740818 2.37584
775 10 0.818731 3.50033
775 10 0.860708 4.48464
775 11 0.818731 3.50033
775 11 0.704688 2.02529
776 3 0.740818 2.37584
776 3 0.818731 3.50033
776 4 0.818731 3.50033
776 4 0.57695 1.21289
776 5 0.818731 3.50033
776 5 0.740818 2.37584
776 6 0.740818 2.37584
776 6 0.606531 1.35963
776 7 0.778801 2.84409
776 7 0.67032 1.75333
776 8 0.778801 2.84409
776 8 0.740818 2.37584
777 0 0.606531 1.35963
777 0 0.67032 1.75333
777 1 0.57695 1.21289
777 1 0.778801 2.84409
777 2 0.606531 1.35963
777 2 0.67032 1.75333
777 3 0.778801 2.84409
777 3 0.704688 2.02529
777 4 0.57695 1.21289
777 4 0.704688 2.02529
777 5 0.704688 2.02529
777 5 0.740818 2.37584
778 1 0.637628 1.53644
778 1 0.740818 2.37584
778 2 0.57695 1.21289
778 2 0.778801 2.84409
778 3 0.860708 4.48464
778 3 0.704688 2.02529
778 4 0.904837 6.12228
778 4 0.740818 2.37584
778 5 0.57695 1.21289
778 5 0.637628 1.53644
778 6 0.704688 2.02529
778 6 0.637628 1.53644
779 1 0.778801 2.84409
779 1 0.818731 3.50033
779 2 0.860708 4.48464
779 2 0.778801 2.84409
779 3 0.740818 2.37584
779 3 0.778801 2.84409
779 4 0.740818 2.37584
779 4 0.778801 2.84409
779 5 0.740818 2.37584
779 5 0.818731 3.50033
779 6 0.67032 1.75333
779 6 0.67032 1.75333
780 5 0.778801 2.84409
780 5 0.704688 2.02529
780 6 0.818731 3.50033
780 6 0.860708 4.48464
780 7 0.860708 4.48464
780 7 0.740818 2.37584
780 8 0.704688 2.02529
780 8 0.818731 3.50033
780 9 0.818731 3.50033
780 9 0.860708 4.48464
780 10 0.818731 3.50033
780 10 0.67032 1.75333
781 7 0.818731 3.50033
781 7 0.778801 2.84409
781 8 0.704688 2.02529
781 8 0.740818 2.37584
781 9 0.778801 2.84409
781 9 0.778801 2.84409
781 10 0.740818 2.37584
781 10 0.740818 2.37584
781 11 0.818731 3.50033
781 11 0.740818 2.37584
781 12 0.606531 1.35963
781 12 0.67032 1.75333
782 3 0.778801 2.84409
782 3 0.860708 4.48464
782 4 0.951229 9.38076
782 4 0.704688 2.02529
782 5 0.740818 2.37584
782 5 0.818731 3.50033
782 6 0.704688 2.02529
782 6 0.704688 2.02529
782 7 0.67032 1.75333
782 7 0.860708 4.48464
782 8 0.740818 2.37584
782 8 0.740818 2.37584
783 0 0.67032 1.75333
783 0 0.778801 2.84409
783 1 0.860708 4.48464
783 1 0.704688 2.02529
783 2 0.904837 6.12228
783 2 0.860708 4.48464
783 3 0.818731 3.50033
783 3 0.778801 2.84409
783 4 0.740818 2.37584
783 4 0.740818 2.37584
783 5 0.67032 1.75333
783 5 0.778801 2.84409
784 0 0.637628 1.53644
784 0 0.67032 1.75333
784 1 0.740818 2.37584
784 1 0.67032 1.75333
784 2 0.860708 4.48464
784 2 0.818731 3.50033
784 3 0.637628 1.53644
784 3 0.704688 2.02529
784 4 0.637628 1.53644
784 4 0.67032 1.75333
784 5 0.740818 2.37584
784 5 0.67032 1.75333
785 1 0.818731 3.50033
785 1 0.704688 2.02529
785 2 0.778801 2.84409
785 2 0.740818 2.37584
785 3 0.818731 3.50033
785 3 0.778801 2.84409
785 4 0.818731 3.50033
785 4 0.904837 6.12228
785 5 0.818731 3.50033
785 5 0.860708 4.48464
785 6 0.637628 1.53644
785 6 0.818731 3.50033
786 3 0.860708 4.48464
786 3 0.778801 2.84409
786 4 0.904837 6.12228
786 4 0.740818 2.37584
786 5 0.778801 2.84409
786 5 0.904837 6.12228
786 6 0.860708 4.48464
786 6 0.818731 3.50033
786 7 0.778801 2.84409
786 7 0.778801 2.84409
786 8 0.778801 2.84409
786 8 0.818731 3.50033
787 2 0.778801 2.84409
787 2 0.740818 2.37584
787 3 0.740818 2.37584
787 3 0.778801 2.84409
787 4 0.740818 2.37584
787 4 0.704688 2.02529
787 5 0.778801 2.84409
787 5 0.818731 3.50033
787 6 0.904837 6.12228
787 6 0.860708 4.48464
787 7 0.860708 4.48464
787 7 0.860708 4.48464
788 3 0.818731 3.50033
788 3 0.904837 6.12228
788 4 0.818731 3.50033
788 4 0.740818 2.37584
788 5 0.740818 2.37584
788 5 0.778801 2.84409
788 6 0.860708 4.48464
788 6 0.778801 2.84409
788 7 0.778801 2.84409
788 7 0.778801 2.84409
788 8 0.778801 2.84409
788 8 0.740818 2.37584
789 0 0.818731 3.50033
789 0 0.778801 2.84409
789 1 0.740818 2.37584
789 1 0.740818 2.37584
789 2 0.818731 3.50033
789 2 0.904837 6.12228
789 3 0.860708 4.48464
789 3 0.860708 4.48464
789 4 0.778801 2.84409
789 4 0.637628 1.53644
789 5 0.904837 6.12228
789 5 0.818731 3.50033
790 2 0.778801 2.84409
790 3 0.740818 2.37584
790 3 0.860708 4.48464
790 4 0.740818 2.37584
790 4 0.778801 2.84409
790 5 0.704688 2.02529
790 5 0.860708 4.48464
790 7 0.67032 1.75333
790 8 0.778801 2.84409
791 3 0.818731 3.50033
791 3 0.778801 2.84409
791 3 0.740818 2.37584
791 5 0.904837 6.12228
791 6 0.740818 2.37584
791 6 0.818731 3.50033
791 7 0.778801 2.84409
791 7 0.778801 2.84409
791 7 0.778801 2.84409
791 8 0.904837 6.12228
791 8 0.740818 2.37584
791 8 0.704688 2.02529
792 1 0.778801 2.84409
792 1 0.704688 2.02529
792 2 0.778801 2.84409
792 3 0.818731 3.50033
792 5 0.67032 1.75333
792 5 0.904837 6.12228
792 5 0.778801 2.84409
792 5 0.904837 6.12228
792 5 0.740818 2.37584
792 7 0.818731 3.50033
792 7 0.704688 2.02529
793 6 0.904837 6.12228
793 7 0.860708 4.48464
793 7 0.740818 2.37584
793 10 0.606531 1.35963
793 11 0.860708 4.48464
793 12 0.818731 3.50033
793 12 0.778801 2.84409
793 12 0.704688 2.02529
793 12 0.818731 3.50033
794 10 0.778801 2.84409
794 11 0.740818 2.37584
794 11 0.637628 1.53644
794 11 0.704688 2.02529
794 12 0.704688 2.02529
794 12 0.637628 1.53644
794 12 0.778801 2.84409
794 13 0.860708 4.48464
794 13 0.740818 2.37584
794 14 0.637628 1.53644
794 14 0.818731 3.50033
794 14 0.67032 1.75333
794 15 0.740818 2.37584
794 15 0.860708 4.48464
794 15 0.704688 2.02529
794 15 0.606531 1.35963
794 16 0.818731 3.50033
794 16 0.818731 3.50033
794 16 0.778801 2.84409
795 5 0.740818 2.37584
795 5 0.951229 9.38076
795 5 0.860708 4.48464
795 6 0.740818 2.37584
795 6 0.740818 2.37584
795 6 0.860708 4.48464
795 6 0.704688 2.02529
795 7 0.704688 2.02529
795 7 0.818731 3.50033
795 7 0.818731 3.50033
795 8 0.904837 6.12228
795 8 0.818731 3.50033
795 8 0.904837 6.12228
795 9 0.818731 3.50033
795 9 0.818731 3.50033
795 10 0.67032 1.75333
796 1 0.778801 2.84409
796 2 0.778801 2.84409
796 3 0.67032 1.75333
796 4 0.778801 2.84409
796 6 0.778801 2.84409
796 6 0.778801 2.84409
796 7 0.778801 2.84409
796 7 0.704688 2.02529
